3.71368     7.92272     1.71366
3.73243     7.96267     1.72425
3.75128     8.00282     1.73497
3.77023     8.04314     1.7458
3.78926     8.08365     1.75675
3.8084     8.12435     1.76782
3.82763     8.16523     1.77901
3.84695     8.2063     1.79033
3.86638     8.24756     1.80177
3.8859     8.28901     1.81334
3.90552     8.33065     1.82503
3.92523     8.37247     1.83685
3.94505     8.41449     1.8488
3.96496     8.4567     1.86088
3.98498     8.4991     1.87309
4.00509     8.54169     1.88544
4.0253     8.58448     1.89792
4.04561     8.62746     1.91053
4.06603     8.67063     1.92328
4.08654     8.714     1.93617
4.10716     8.75756     1.9492
4.12788     8.80132     1.96237
4.1487     8.84527     1.97568
4.16963     8.88943     1.98913
4.19066     8.93378     2.00273
4.21179     8.97833     2.01648
4.23303     9.02307     2.03037
4.25437     9.06802     2.04441
4.27581     9.11317     2.05861
4.29737     9.15852     2.07295
4.31902     9.20407     2.08745
4.34079     9.24982     2.1021
4.36266     9.29577     2.11691
4.38464     9.34193     2.13188
4.40673     9.38829     2.147
4.42892     9.43485     2.16229
4.45122     9.48162     2.17774
4.47363     9.52859     2.19335
4.49616     9.57577     2.20913
4.51879     9.62316     2.22508
4.54153     9.67075     2.24119
4.56438     9.71855     2.25748
4.58734     9.76655     2.27394
4.61042     9.81477     2.29057
4.6336     9.86319     2.30737
4.6569     9.91182     2.32436
4.68031     9.96066     2.34152
4.70384     10.0097     2.35886
4.72748     10.059     2.37638
4.75123     10.1084     2.39409
4.7751     10.1581     2.41198
4.79908     10.208     2.43006
4.82318     10.2581     2.44832
4.84739     10.3085     2.46678
4.87172     10.359     2.48543
4.89617     10.4097     2.50428
4.92073     10.4607     2.52332
4.94541     10.5119     2.54256
4.97021     10.5633     2.56199
4.99513     10.6149     2.58163
5.02016     10.6667     2.60148
5.04532     10.7187     2.62153
5.07059     10.771     2.64178
5.09599     10.8234     2.66225
5.12151     10.8761     2.68292
5.14714     10.929     2.70381
5.1729     10.9822     2.72491
5.19878     11.0355     2.74623
5.22478     11.089     2.76777
5.25091     11.1428     2.78953
5.27715     11.1968     2.81152
5.30353     11.251     2.83373
5.33002     11.3054     2.85616
5.35664     11.3601     2.87883
5.38339     11.415     2.90172
5.41026     11.4701     2.92485
5.43725     11.5254     2.94822
5.46437     11.5809     2.97182
5.49162     11.6366     2.99567
5.51899     11.6926     3.01975
5.5465     11.7488     3.04408
5.57413     11.8052     3.06866
5.60188     11.8618     3.09348
5.62977     11.9187     3.11856
5.65779     11.9757     3.14389
5.68593     12.033     3.16947
5.7142     12.0905     3.19531
5.74261     12.1483     3.22141
5.77114     12.2062     3.24778
5.79981     12.2644     3.27441
5.82861     12.3228     3.30131
5.85754     12.3814     3.32847
5.8866     12.4402     3.35591
5.91579     12.4993     3.38362
5.94512     12.5586     3.41161
5.97458     12.6181     3.43988
6.00417     12.6778     3.46843
6.0339     12.7377     3.49727
6.06376     12.7979     3.52639
6.09376     12.8583     3.5558
6.12389     12.9189     3.5855
6.15416     12.9797     3.6155
6.18456     13.0407     3.6458
6.2151     13.102     3.67639
6.24578     13.1635     3.70729
6.27659     13.2251     3.73849
6.30754     13.2871     3.77
6.33863     13.3492     3.80181
6.36986     13.4115     3.83395
6.40122     13.4741     3.86639
6.43273     13.5369     3.89916
6.46437     13.5999     3.93224
6.49616     13.6631     3.96565
6.52808     13.7265     3.99939
6.56014     13.7901     4.03346
6.59235     13.854     4.06785
6.62469     13.9181     4.10259
6.65718     13.9824     4.13766
6.6898     14.0469     4.17307
6.72257     14.1116     4.20882
6.75548     14.1765     4.24492
6.78854     14.2416     4.28137
6.82173     14.3069     4.31818
6.85507     14.3725     4.35533
6.88855     14.4382     4.39285
6.92218     14.5042     4.43073
6.95595     14.5704     4.46897
6.98986     14.6367     4.50758
7.02392     14.7033     4.54656
7.05812     14.7701     4.58591
7.09247     14.8371     4.62563
7.12697     14.9043     4.66574
7.1616     14.9717     4.70623
7.19639     15.0393     4.74711
7.23132     15.107     4.78837
7.2664     15.175     4.83002
7.30162     15.2432     4.87207
7.33699     15.3116     4.91452
7.3725     15.3802     4.95737
7.40817     15.4489     5.00063
7.44398     15.5179     5.04429
7.47993     15.587     5.08836
7.51604     15.6564     5.13285
7.55229     15.7259     5.17775
7.58869     15.7956     5.22308
7.62524     15.8655     5.26883
7.66194     15.9356     5.315
7.69879     16.0058     5.36161
7.73578     16.0762     5.40865
7.77292     16.1469     5.45613
7.81022     16.2177     5.50405
7.84766     16.2886     5.55241
7.88525     16.3598     5.60122
7.92299     16.4311     5.65049
7.96087     16.5026     5.7002
7.99891     16.5742     5.75038
8.0371     16.646     5.80101
8.07544     16.718     5.85211
8.11392     16.7901     5.90368
8.15256     16.8624     5.95571
8.19134     16.9349     6.00823
8.23028     17.0075     6.06122
8.26936     17.0803     6.11469
8.3086     17.1532     6.16865
8.34798     17.2263     6.2231
8.38752     17.2995     6.27804
8.4272     17.3728     6.33348
8.46703     17.4463     6.38941
8.50702     17.52     6.44585
8.54715     17.5938     6.5028
8.58743     17.6677     6.56025
8.62786     17.7417     6.61822
8.66844     17.8159     6.67671
8.70917     17.8902     6.73572
8.75005     17.9646     6.79525
8.79108     18.0391     6.85531
8.83225     18.1138     6.9159
8.87358     18.1886     6.97703
8.91505     18.2634     7.0387
8.95668     18.3384     7.1009
8.99845     18.4135     7.16366
9.04037     18.4887     7.22696
9.08243     18.564     7.29082
9.12465     18.6394     7.35523
9.16701     18.7149     7.42021
9.20952     18.7905     7.48575
9.25217     18.8661     7.55185
9.29497     18.9419     7.61853
9.33792     19.0177     7.68578
9.38102     19.0936     7.75361
9.42426     19.1695     7.82202
9.46764     19.2456     7.89102
9.51117     19.3217     7.96061
9.55485     19.3978     8.03079
9.59866     19.474     8.10157
9.64263     19.5503     8.17294
9.68673     19.6266     8.24492
9.73098     19.7029     8.31751
9.77537     19.7793     8.3907
9.8199     19.8557     8.46451
9.86458     19.9322     8.53894
9.90939     20.0087     8.61399
9.95435     20.0852     8.68966
9.99944     20.1617     8.76596
10.0447     20.2382     8.84289
10.0901     20.3147     8.92046
10.1356     20.3913     8.99867
10.1812     20.4678     9.07751
10.227     20.5443     9.157
10.2729     20.6208     9.23714
10.319     20.6973     9.31793
10.3652     20.7738     9.39938
10.4115     20.8502     9.48148
10.458     20.9266     9.56425
10.5046     21.003     9.64768
10.5513     21.0793     9.73178
10.5981     21.1556     9.81655
10.6451     21.2318     9.90199
10.6922     21.308     9.98811
10.7395     21.3841     10.0749
10.7869     21.4601     10.1624
10.8344     21.536     10.2506
10.882     21.6119     10.3394
10.9297     21.6876     10.429
10.9776     21.7633     10.5192
11.0256     21.8389     10.6102
11.0737     21.9143     10.7018
11.122     21.9896     10.7942
11.1703     22.0649     10.8872
11.2188     22.1399     10.981
11.2674     22.2149     11.0755
11.3161     22.2897     11.1707
11.3649     22.3644     11.2666
11.4139     22.4389     11.3632
11.4629     22.5132     11.4606
11.5121     22.5874     11.5587
11.5614     22.6614     11.6575
11.6108     22.7352     11.757
11.6603     22.8088     11.8573
11.7099     22.8822     11.9583
11.7596     22.9554     12.06
11.8094     23.0284     12.1625
11.8593     23.1012     12.2657
11.9093     23.1738     12.3697
11.9594     23.2461     12.4744
12.0097     23.3181     12.5799
12.06     23.3899     12.6861
12.1104     23.4615     12.793
12.1609     23.5328     12.9007
12.2114     23.6038     13.0092
12.2621     23.6745     13.1184
12.3129     23.745     13.2283
12.3637     23.8151     13.3391
12.4147     23.8849     13.4505
12.4657     23.9544     13.5628
12.5168     24.0236     13.6758
12.568     24.0924     13.7896
12.6192     24.1609     13.9041
12.6706     24.2291     14.0194
12.722     24.2968     14.1354
12.7735     24.3643     14.2522
12.825     24.4313     14.3698
12.8766     24.4979     14.4882
12.9283     24.5642     14.6073
12.9801     24.63     14.7272
13.0319     24.6954     14.8478
13.0837     24.7604     14.9693
13.1357     24.8249     15.0915
13.1876     24.889     15.2144
13.2397     24.9527     15.3381
13.2917     25.0159     15.4626
13.3439     25.0786     15.5879
13.3961     25.1408     15.7139
13.4483     25.2025     15.8407
13.5005     25.2637     15.9682
13.5528     25.3244     16.0965
13.6052     25.3846     16.2256
13.6575     25.4443     16.3555
13.7099     25.5034     16.4861
13.7624     25.5619     16.6174
13.8148     25.6199     16.7495
13.8673     25.6773     16.8824
13.9198     25.7341     17.016
13.9723     25.7903     17.1504
14.0249     25.8459     17.2855
14.0774     25.9009     17.4214
14.1299     25.9553     17.558
14.1825     26.009     17.6953
14.2351     26.0621     17.8334
14.2876     26.1145     17.9723
14.3402     26.1662     18.1119
14.3928     26.2172     18.2522
14.4453     26.2676     18.3932
14.4978     26.3172     18.5349
14.5504     26.3662     18.6774
14.6029     26.4144     18.8206
14.6554     26.4618     18.9645
14.7078     26.5086     19.1091
14.7602     26.5545     19.2545
14.8127     26.5997     19.4005
14.865     26.6441     19.5472
14.9174     26.6877     19.6946
14.9696     26.7305     19.8427
15.0219     26.7725     19.9915
15.0741     26.8136     20.141
15.1262     26.8539     20.2911
15.1783     26.8934     20.4419
15.2304     26.932     20.5934
15.2824     26.9697     20.7455
15.3343     27.0066     20.8983
15.3861     27.0425     21.0517
15.4379     27.0776     21.2057
15.4896     27.1117     21.3604
15.5412     27.1449     21.5157
15.5927     27.1771     21.6717
15.6442     27.2084     21.8282
15.6955     27.2388     21.9853
15.7468     27.2681     22.1431
15.7979     27.2965     22.3014
15.849     27.3239     22.4603
15.8999     27.3503     22.6198
15.9507     27.3756     22.7798
16.0015     27.3999     22.9404
16.0521     27.4232     23.1016
16.1025     27.4454     23.2633
16.1529     27.4666     23.4255
16.2031     27.4867     23.5882
16.2532     27.5057     23.7515
16.3031     27.5236     23.9152
16.3529     27.5404     24.0795
16.4026     27.5561     24.2442
16.4521     27.5707     24.4094
16.5014     27.5841     24.5751
16.5506     27.5964     24.7412
16.5996     27.6075     24.9078
16.6484     27.6175     25.0748
16.6971     27.6263     25.2422
16.7456     27.6339     25.41
16.7939     27.6403     25.5782
16.842     27.6455     25.7468
16.8899     27.6494     25.9158
16.9376     27.6522     26.0851
16.9851     27.6537     26.2548
17.0324     27.6539     26.4248
17.0795     27.6529     26.5952
17.1264     27.6507     26.7659
17.1731     27.6471     26.9368
17.2195     27.6423     27.1081
17.2657     27.6362     27.2796
17.3117     27.6288     27.4514
17.3574     27.6201     27.6234
17.4029     27.6101     27.7957
17.4482     27.5987     27.9682
17.4932     27.586     28.1408
17.5379     27.572     28.3137
17.5824     27.5566     28.4868
17.6265     27.5399     28.66
17.6705     27.5218     28.8333
17.7141     27.5023     29.0068
17.7575     27.4815     29.1804
17.8005     27.4593     29.3541
17.8433     27.4357     29.5279
17.8858     27.4107     29.7018
17.928     27.3842     29.8757
17.9699     27.3564     30.0497
18.0114     27.3272     30.2236
18.0527     27.2965     30.3976
18.0936     27.2644     30.5716
18.1342     27.2309     30.7455
18.1744     27.196     30.9194
18.2144     27.1596     31.0933
18.254     27.1218     31.267
18.2932     27.0825     31.4407
18.3321     27.0417     31.6142
18.3706     26.9995     31.7877
18.4088     26.9559     31.9609
18.4466     26.9108     32.134
18.484     26.8642     32.307
18.5211     26.8161     32.4797
18.5578     26.7666     32.6522
18.594     26.7156     32.8245
18.6299     26.6631     32.9965
18.6654     26.6091     33.1682
18.7006     26.5537     33.3397
18.7353     26.4968     33.5109
18.7695     26.4384     33.6817
18.8034     26.3785     33.8521
18.8369     26.3171     34.0223
18.8699     26.2542     34.192
18.9025     26.1899     34.3613
18.9347     26.1241     34.5302
18.9664     26.0568     34.6987
18.9977     25.988     34.8667
19.0285     25.9177     35.0342
19.0589     25.846     35.2013
19.0889     25.7728     35.3678
19.1184     25.6981     35.5338
19.1474     25.6219     35.6992
19.1759     25.5442     35.8641
19.204     25.4651     36.0283
19.2316     25.3846     36.192
19.2587     25.3025     36.355
19.2853     25.219     36.5174
19.3114     25.1341     36.6792
19.337     25.0477     36.8402
19.3622     24.9599     37.0005
19.3868     24.8706     37.1601
19.4109     24.7799     37.319
19.4345     24.6878     37.4771
19.4576     24.5943     37.6344
19.4802     24.4993     37.791
19.5022     24.403     37.9467
19.5237     24.3052     38.1016
19.5447     24.206     38.2556
19.5652     24.1055     38.4087
